ID Commande,ID Client,ID Produit,Nom Produit,Quantité,Prix Unitaire,Date Commande,Canal,Statut Commande,Adresse Livraison,Ville Livraison
137427,9191,P7209,Cotton Chips,4,348.4,2024-04-12 08:37:53,boutique,annulée,,
138160,9118,P7932,For repair Hat,4,15.58,2023-09-16 20:26:49,boutique,en attente,,
138259,4244,P0102,Handmade Steel Fish,2,452.65,2024-02-19 08:53:40,boutique,annulée,,
138259,4244,P5654,Awesome Fresh Gloves,1,178.95,2024-02-19 08:53:40,boutique,annulée,,
138278,6142,P8013,Intelligent Cotton Fish,5,117.04,2024-03-13 12:12:28,boutique,payée,,
138278,6142,P0374,Practical Steel Computer,1,135.45,2024-03-13 12:12:28,boutique,payée,,
138572,7075,P3168,Intelligent Fresh Hat,3,261.65,2023-10-02 05:33:21,boutique,payée,,
139524,7378,P3302,Tasty Granite Cheese,2,326.65,2025-02-22 00:42:39,boutique,en attente,,
139524,7378,P7148,Gorgeous Steel Tuna,1,39.12,2025-02-22 00:42:39,boutique,en attente,,
139524,7378,P6167,For repair Rubber Fish,1,5.06,2025-02-22 00:42:39,boutique,en attente,,
139672,3190,P1140,Intelligent Wooden Shoes,4,427.5,2024-05-14 05:24:33,boutique,en attente,,
140136,6008,P6788,Unbranded Sausages,3,169.76,2025-04-04 16:58:16,boutique,annulée,,
140136,6008,P1758,Gently Used Cheese,1,396.86,2025-04-04 16:58:16,boutique,annulée,,
140403,2845,P9067,Rustic Cotton Shoes,3,461.22,2023-09-19 06:17:10,boutique,annulée,,
140530,4761,P1501,Intelligent Cotton Chicken,1,457.67,2024-06-03 17:24:16,boutique,annulée,,
140530,4761,P6077,New Metal Shirt,2,384.39,2024-06-03 17:24:16,boutique,annulée,,
140530,4761,P9472,Gently Used Steel Shirt,5,86.76,2024-06-03 17:24:16,boutique,annulée,,
140752,3218,P3248,New Steel Shoes,3,268.63,2024-12-28 21:38:30,boutique,payée,,
141211,4086,P5403,Used Soft Table,5,94.79,2023-09-14 10:16:57,boutique,annulée,,
141211,4086,P9732,Awesome Wooden Chair,1,174.44,2023-09-14 10:16:57,boutique,annulée,,
141322,9964,P9881,Handcrafted Rubber Shirt,1,338.39,2024-04-17 18:57:10,boutique,en attente,,
141694,7978,P0805,Rustic Hat,5,223.38,2023-10-08 10:42:47,boutique,payée,,
141694,7978,P8904,Soft Computer,1,321.3,2023-10-08 10:42:47,boutique,payée,,
141694,7978,P5271,Refined Granite Chicken,4,31.87,2023-10-08 10:42:47,boutique,payée,,
142017,1714,P4536,Generic Wooden Bacon,1,497.55,2023-11-04 02:38:57,boutique,en attente,,
142017,1714,P8327,Gorgeous Concrete Fish,2,349.49,2023-11-04 02:38:57,boutique,en attente,,
142185,4877,P2138,Handmade Concrete Computer,2,174.27,2024-07-29 02:04:29,boutique,payée,,
142185,4877,P5195,Sleek Soft Bacon,4,173.47,2024-07-29 02:04:29,boutique,payée,,
142185,4877,P7562,Unbranded Plastic Sausages,2,356.18,2024-07-29 02:04:29,boutique,payée,,
142430,1483,P5920,Practical Concrete Car,4,437.3,2024-09-09 17:14:49,boutique,annulée,,
143637,7281,P0960,Used Cotton Bike,5,329.18,2024-11-20 10:02:58,boutique,annulée,,
143637,7281,P6926,Sleek Metal Car,2,430.26,2024-11-20 10:02:58,boutique,annulée,,
143637,7281,P5074,Small Cotton Soap,2,130.28,2024-11-20 10:02:58,boutique,annulée,,
144080,1451,P9654,Refined Soft Computer,3,233.99,2025-04-29 08:12:46,boutique,en attente,,
144222,9104,P2493,New Cheese,5,374.66,2024-12-03 14:20:06,boutique,annulée,,
144222,9104,P3138,Generic Steel Chips,2,372.12,2024-12-03 14:20:06,boutique,annulée,,
144222,9104,P5050,Gently Used Soft Salad,1,493.09,2024-12-03 14:20:06,boutique,annulée,,
144324,6151,P1648,Granite Chips,3,183.21,2024-06-21 06:30:29,boutique,annulée,,
144324,6151,P5109,Soft Hat,2,341.71,2024-06-21 06:30:29,boutique,annulée,,
144420,3312,P0680,Tasty Wooden Salad,4,310.31,2023-10-28 08:28:42,boutique,payée,,
144420,3312,P0638,Licensed Plastic Towels,4,416.98,2023-10-28 08:28:42,boutique,payée,,
145672,4433,P1743,Gently Used Steel Computer,5,14.53,2023-05-30 21:50:39,boutique,en attente,,
146411,6491,P5043,Small Computer,5,236.65,2024-11-05 19:31:09,boutique,payée,,
146411,6491,P9929,Tasty Bike,5,97.4,2024-11-05 19:31:09,boutique,payée,,
146701,7221,P6573,Ergonomic Soap,4,404.11,2024-07-21 09:37:14,boutique,annulée,,
146701,7221,P5413,Tasty Soap,3,235.9,2024-07-21 09:37:14,boutique,annulée,,
146855,3705,P1851,Unbranded Concrete Keyboard,2,227.83,2024-02-16 16:13:59,boutique,annulée,,
146855,3705,P3556,Rustic Cotton Chicken,1,136.54,2024-02-16 16:13:59,boutique,annulée,,
146987,2161,P2052,Gently Used Salad,4,156.08,2025-03-16 06:35:09,boutique,annulée,,
146987,2161,P1867,Fresh Chips,5,476.18,2025-03-16 06:35:09,boutique,annulée,,
146987,2161,P0934,Tasty Steel Shirt,2,106.78,2025-03-16 06:35:09,boutique,annulée,,
147227,5993,P1546,Unbranded Concrete Tuna,5,173.91,2024-10-16 21:19:05,boutique,payée,,
147227,5993,P8872,Handcrafted Wooden Sausages,4,377.69,2024-10-16 21:19:05,boutique,payée,,
147469,3875,P5417,Practical Frozen Hat,2,454.08,2023-12-24 20:26:10,boutique,annulée,,
147469,3875,P6828,Gorgeous Rubber Salad,5,491.73,2023-12-24 20:26:10,boutique,annulée,,
147469,3875,P4172,Unbranded Fresh Fish,1,17.13,2023-12-24 20:26:10,boutique,annulée,,
148109,6814,P2201,Rustic Table,2,53.18,2024-12-23 19:19:12,boutique,payée,,
148143,8705,P7499,New Concrete Pizza,2,68.82,2023-09-15 16:19:20,boutique,en attente,,
148143,8705,P9497,Practical Plastic Cheese,1,291.63,2023-09-15 16:19:20,boutique,en attente,,
148517,6778,P0651,Frozen Keyboard,3,229.53,2025-05-04 03:38:21,boutique,annulée,,
149756,4340,P5840,Unbranded Shirt,3,155.31,2023-07-20 20:14:38,boutique,annulée,,
149756,4340,P6172,Gorgeous Pants,3,161.92,2023-07-20 20:14:38,boutique,annulée,,
150053,4994,P2333,Used Wooden Ball,3,479.16,2023-10-09 17:47:09,boutique,en attente,,
150053,4994,P2641,Incredible Concrete Chips,5,194.06,2023-10-09 17:47:09,boutique,en attente,,
150416,2846,P7685,Incredible Steel Mouse,1,397.45,2024-02-18 04:32:32,boutique,en attente,,
150416,2846,P3908,Sleek Steel Sausages,3,184.52,2024-02-18 04:32:32,boutique,en attente,,
150416,2846,P2815,Incredible Metal Car,3,149.83,2024-02-18 04:32:32,boutique,en attente,,
151089,5829,P3389,Practical Chicken,3,207.28,2023-12-20 11:43:17,boutique,payée,,
151089,5829,P6213,Intelligent Cotton Chips,3,485.51,2023-12-20 11:43:17,boutique,payée,,
151089,5829,P4171,Rubber Towels,2,273.87,2023-12-20 11:43:17,boutique,payée,,
151199,4424,P3329,Handcrafted Car,3,73.53,2023-12-16 23:11:30,boutique,en attente,,
151534,2291,P9512,Plastic Chair,2,327.25,2023-06-17 06:27:30,boutique,annulée,,
151534,2291,P9537,Refined Granite Bacon,4,177.24,2023-06-17 06:27:30,boutique,annulée,,
151534,2291,P0988,Handcrafted Steel Shoes,3,303.49,2023-06-17 06:27:30,boutique,annulée,,
151919,9804,P3280,Incredible Bacon,3,39.12,2024-01-25 20:29:51,boutique,en attente,,
151962,9411,P6922,Rustic Granite Table,1,360.62,2023-06-26 08:24:05,boutique,payée,,
151962,9411,P0574,Small Rubber Soap,2,77.25,2023-06-26 08:24:05,boutique,payée,,
151962,9411,P7095,Practical Plastic Bacon,4,411.36,2023-06-26 08:24:05,boutique,payée,,
152055,6448,P5673,Gently Used Plastic Towels,5,271.38,2024-08-03 13:30:49,boutique,payée,,
152055,6448,P6977,Handcrafted Plastic Cheese,4,13.73,2024-08-03 13:30:49,boutique,payée,,
152055,6448,P6301,Sleek Granite Bike,1,252.69,2024-08-03 13:30:49,boutique,payée,,
152251,6605,P0063,Intelligent Cotton Pants,4,329.32,2024-11-25 01:05:29,boutique,payée,,
152426,1778,P1790,Refined Concrete Chicken,2,111.38,2024-06-28 21:42:37,boutique,en attente,,
152426,1778,P0992,Rustic Plastic Bike,4,112.68,2024-06-28 21:42:37,boutique,en attente,,
152426,1778,P9032,Generic Fresh Salad,2,441.0,2024-06-28 21:42:37,boutique,en attente,,
152838,8471,P3698,For repair Metal Soap,3,77.21,2024-04-05 01:26:16,boutique,en attente,,
152958,6360,P5317,Refined Fresh Car,2,287.73,2023-10-22 12:45:47,boutique,en attente,,
152958,6360,P6480,Used Granite Table,5,340.1,2023-10-22 12:45:47,boutique,en attente,,
153520,3890,P0636,Small Metal Salad,2,376.82,2023-06-19 07:39:37,boutique,annulée,,
153700,4725,P1153,Incredible Metal Shoes,4,314.54,2024-09-22 05:15:09,boutique,en attente,,
154993,2050,P2216,Practical Plastic Ball,4,26.34,2024-10-12 06:31:26,boutique,en attente,,
154993,2050,P3648,Small Granite Bacon,1,280.33,2024-10-12 06:31:26,boutique,en attente,,
154993,2050,P3429,Tasty Fresh Shoes,1,334.01,2024-10-12 06:31:26,boutique,en attente,,
155205,9577,P5600,Fantastic Plastic Shirt,3,108.41,2023-09-29 19:04:47,boutique,annulée,,
155772,8815,P2856,Gently Used Concrete Mouse,2,119.68,2024-06-05 07:41:18,boutique,payée,,
155772,8815,P5994,Licensed Ball,3,44.61,2024-06-05 07:41:18,boutique,payée,,
155886,6568,P9329,Gently Used Soft Tuna,4,347.32,2024-11-20 07:17:51,boutique,annulée,,
155886,6568,P5105,Used Metal Pizza,4,78.54,2024-11-20 07:17:51,boutique,annulée,,
156263,4704,P5874,Practical Car,4,212.75,2025-02-21 06:16:03,boutique,payée,,
156796,7504,P4922,Intelligent Frozen Tuna,5,416.65,2025-02-28 07:56:23,boutique,payée,,
156796,7504,P9693,Tasty Steel Fish,2,226.01,2025-02-28 07:56:23,boutique,payée,,
156796,7504,P2345,Gently Used Cotton Table,4,362.65,2025-02-28 07:56:23,boutique,payée,,
157076,1277,P2519,Rustic Steel Chips,4,262.2,2024-08-15 06:14:35,boutique,en attente,,
157076,1277,P5854,Practical Tuna,2,435.29,2024-08-15 06:14:35,boutique,en attente,,
158550,4613,P4218,Used Metal Cheese,3,330.42,2025-01-08 06:39:13,boutique,en attente,,
158550,4613,P4911,Gorgeous Bacon,4,174.55,2025-01-08 06:39:13,boutique,en attente,,
158996,5805,P4076,Sleek Wooden Tuna,4,368.45,2024-11-16 20:49:29,boutique,payée,,
158996,5805,P4064,Handmade Cotton Car,3,243.09,2024-11-16 20:49:29,boutique,payée,,
158996,5805,P7948,Tasty Granite Pizza,5,300.57,2024-11-16 20:49:29,boutique,payée,,
159200,4803,P5809,For repair Fresh Car,2,464.08,2024-06-24 01:26:29,boutique,payée,,
159200,4803,P4182,Intelligent Plastic Gloves,1,356.61,2024-06-24 01:26:29,boutique,payée,,
159200,4803,P2262,Refined Granite Gloves,4,244.01,2024-06-24 01:26:29,boutique,payée,,
159574,6601,P2439,Tasty Sausages,4,69.17,2024-12-06 22:41:37,boutique,annulée,,
159675,4781,P7147,Gently Used Steel Table,4,101.48,2024-02-27 03:24:13,boutique,annulée,,
160193,8044,P6000,Plastic Table,3,115.69,2024-10-24 15:50:34,boutique,payée,,
160501,2527,P2100,Plastic Gloves,3,241.06,2023-11-10 21:09:33,boutique,annulée,,
160501,2527,P8472,Soap,2,459.41,2023-11-10 21:09:33,boutique,annulée,,
160501,2527,P9784,Tuna,1,76.35,2023-11-10 21:09:33,boutique,annulée,,
160643,3491,P0548,For repair Keyboard,4,121.74,2025-05-18 07:22:14,boutique,annulée,,
160672,9119,P1178,Handcrafted Plastic Bacon,2,448.14,2024-07-09 17:27:35,boutique,annulée,,
160672,9119,P8040,Gorgeous Bike,1,465.38,2024-07-09 17:27:35,boutique,annulée,,
160672,9119,P3732,Gently Used Wooden Keyboard,5,270.69,2024-07-09 17:27:35,boutique,annulée,,
161370,2539,P8560,Licensed Wooden Cheese,1,418.94,2024-12-22 23:28:25,boutique,en attente,,
161370,2539,P4359,Tasty Steel Shoes,1,467.91,2024-12-22 23:28:25,boutique,en attente,,
161370,2539,P3781,Incredible Granite Tuna,2,341.56,2024-12-22 23:28:25,boutique,en attente,,
162142,9687,P7799,Handmade Granite Chicken,2,35.6,2024-04-05 05:22:20,boutique,en attente,,
162142,9687,P8363,For repair Salad,1,169.11,2024-04-05 05:22:20,boutique,en attente,,
162142,9687,P6456,Handmade Computer,3,438.21,2024-04-05 05:22:20,boutique,en attente,,
162765,9402,P4030,Sleek Steel Computer,2,228.82,2024-06-04 02:09:56,boutique,en attente,,
162765,9402,P7107,Gently Used Fresh Mouse,2,232.7,2024-06-04 02:09:56,boutique,en attente,,
162994,9494,P4838,Tasty Cotton Table,3,496.3,2024-09-23 10:09:34,boutique,en attente,,
162994,9494,P0648,Generic Gloves,2,476.25,2024-09-23 10:09:34,boutique,en attente,,
163932,1390,P9360,Licensed Metal Table,5,233.07,2024-01-05 13:58:53,boutique,payée,,
164530,9836,P5045,Awesome Granite Towels,1,33.42,2024-12-20 08:52:53,boutique,annulée,,
165494,4160,P1414,Small Metal Mouse,4,29.84,2023-12-17 03:49:02,boutique,payée,,
165494,4160,P7270,Gently Used Fresh Salad,3,271.41,2023-12-17 03:49:02,boutique,payée,,
166685,4946,P9427,Awesome Frozen Table,3,79.92,2024-09-25 06:29:13,boutique,en attente,,
166685,4946,P1392,Handcrafted Cotton Table,1,235.22,2024-09-25 06:29:13,boutique,en attente,,
166685,4946,P4283,Handmade Frozen Chips,3,471.71,2024-09-25 06:29:13,boutique,en attente,,
167348,1178,P7245,Refined Rubber Cheese,2,405.67,2024-08-13 15:53:32,boutique,en attente,,
167624,7817,P2392,Gorgeous Concrete Car,1,434.08,2025-03-07 12:53:12,boutique,en attente,,
169146,5225,P1563,Used Fresh Mouse,5,90.5,2024-12-17 16:57:39,boutique,payée,,
169389,8808,P3708,Handcrafted Cotton Mouse,2,141.11,2023-08-27 21:04:07,boutique,en attente,,
169389,8808,P8180,Handmade Rubber Sausages,4,283.34,2023-08-27 21:04:07,boutique,en attente,,
169389,8808,P7819,New Steel Ball,2,39.4,2023-08-27 21:04:07,boutique,en attente,,
170335,3566,P6446,Unbranded Soft Chair,4,346.49,2025-02-16 02:20:43,boutique,en attente,,
170374,7209,P9782,Fish,3,178.56,2023-08-05 08:17:57,boutique,payée,,
170374,7209,P3678,Plastic Mouse,2,406.09,2023-08-05 08:17:57,boutique,payée,,
170374,7209,P4659,Fantastic Keyboard,5,319.03,2023-08-05 08:17:57,boutique,payée,,
170551,7441,P8470,Fantastic Fresh Shoes,1,271.23,2024-10-06 08:34:44,boutique,en attente,,
170551,7441,P3456,Handmade Shirt,2,366.6,2024-10-06 08:34:44,boutique,en attente,,
170551,7441,P5462,Generic Tuna,4,204.02,2024-10-06 08:34:44,boutique,en attente,,
170860,9447,P1285,Generic Rubber Chair,5,110.62,2024-01-27 16:59:52,boutique,annulée,,
170860,9447,P4404,Sleek Tuna,2,225.42,2024-01-27 16:59:52,boutique,annulée,,
170860,9447,P3565,Gently Used Frozen Keyboard,1,262.86,2024-01-27 16:59:52,boutique,annulée,,
170864,8799,P3028,Handmade Cotton Computer,3,28.89,2024-06-11 04:21:49,boutique,payée,,
171006,9739,P9803,Licensed Plastic Pizza,2,37.87,2024-01-19 15:59:47,boutique,annulée,,
171006,9739,P4079,Rustic Frozen Chips,1,162.43,2024-01-19 15:59:47,boutique,annulée,,
171352,5063,P4246,Licensed Frozen Car,4,483.68,2024-07-01 20:13:25,boutique,payée,,
172970,7882,P4114,Handmade Wooden Ball,1,19.49,2024-02-08 08:36:55,boutique,payée,,
172970,7882,P1827,Used Concrete Mouse,4,354.64,2024-02-08 08:36:55,boutique,payée,,
173425,8418,P5035,Cotton Pants,1,432.39,2023-10-30 01:24:08,boutique,payée,,
173425,8418,P8341,For repair Shirt,5,37.1,2023-10-30 01:24:08,boutique,payée,,
173461,9549,P0173,Practical Pants,5,407.68,2023-12-27 07:59:06,boutique,en attente,,
173461,9549,P5945,For repair Frozen Chips,5,446.74,2023-12-27 07:59:06,boutique,en attente,,
173461,9549,P7480,Refined Soft Salad,1,103.04,2023-12-27 07:59:06,boutique,en attente,,
173477,1002,P6629,Generic Granite Shirt,3,90.47,2024-11-28 06:30:13,boutique,annulée,,
173477,1002,P3251,Tasty Fresh Table,1,162.7,2024-11-28 06:30:13,boutique,annulée,,
173477,1002,P8041,Handcrafted Soft Bike,1,257.29,2024-11-28 06:30:13,boutique,annulée,,
173691,7073,P1816,Gorgeous Concrete Bike,4,271.73,2024-10-13 05:09:11,boutique,annulée,,
174375,5890,P7300,Refined Steel Shirt,5,435.47,2023-08-07 22:37:35,boutique,en attente,,
174375,5890,P0755,Intelligent Plastic Car,2,454.8,2023-08-07 22:37:35,boutique,en attente,,
174946,8565,P3642,Tasty Fresh Car,5,192.93,2024-10-12 18:18:35,boutique,payée,,
174946,8565,P5884,Refined Pants,5,153.82,2024-10-12 18:18:35,boutique,payée,,
174946,8565,P3184,Practical Frozen Car,2,346.43,2024-10-12 18:18:35,boutique,payée,,
175251,8739,P6854,New Granite Computer,5,499.92,2024-07-11 02:02:13,boutique,payée,,
175815,3831,P7265,Used Cotton Keyboard,4,90.23,2024-04-14 22:34:39,boutique,payée,,
175815,3831,P4140,Gorgeous Mouse,2,376.63,2024-04-14 22:34:39,boutique,payée,,
175815,3831,P5474,Small Wooden Sausages,1,379.9,2024-04-14 22:34:39,boutique,payée,,
175845,8653,P9677,Small Concrete Chips,4,176.17,2024-02-15 13:11:36,boutique,en attente,,
175845,8653,P1506,Awesome Soft Gloves,1,174.55,2024-02-15 13:11:36,boutique,en attente,,
175845,8653,P1926,Intelligent Granite Car,3,173.33,2024-02-15 13:11:36,boutique,en attente,,
176094,6403,P6504,Wooden Fish,3,454.46,2024-01-21 22:24:04,boutique,annulée,,
176250,2728,P1409,Steel Computer,5,299.8,2024-08-04 14:10:41,boutique,payée,,
176250,2728,P2680,Awesome Soft Bacon,5,457.37,2024-08-04 14:10:41,boutique,payée,,
176747,8545,P7878,For repair Plastic Cheese,4,300.2,2024-09-19 04:50:29,boutique,payée,,
176747,8545,P2667,Rustic Frozen Shirt,4,210.52,2024-09-19 04:50:29,boutique,payée,,
176794,4679,P3193,Gorgeous Granite Car,5,454.15,2024-01-01 05:50:13,boutique,en attente,,
176794,4679,P2473,Rustic Fresh Fish,4,181.95,2024-01-01 05:50:13,boutique,en attente,,
176794,4679,P1832,For repair Plastic Keyboard,5,407.97,2024-01-01 05:50:13,boutique,en attente,,
177459,5440,P7645,Handcrafted Wooden Chicken,3,388.62,2023-12-25 02:58:43,boutique,en attente,,
179961,6786,P2477,Concrete Mouse,1,316.49,2024-12-02 23:59:03,boutique,en attente,,
179961,6786,P6665,Handcrafted Metal Table,5,389.37,2024-12-02 23:59:03,boutique,en attente,,
179967,6479,P8569,Granite Car,4,188.75,2024-09-27 17:35:13,boutique,annulée,,
179967,6479,P3158,Refined Plastic Cheese,3,477.17,2024-09-27 17:35:13,boutique,annulée,,
180426,9936,P9273,Gently Used Metal Hat,5,276.16,2023-06-20 02:06:54,boutique,en attente,,
180426,9936,P6965,Rustic Steel Ball,2,321.34,2023-06-20 02:06:54,boutique,en attente,,
180426,9936,P7129,Handcrafted Granite Bike,4,26.0,2023-06-20 02:06:54,boutique,en attente,,
180651,2555,P7076,Rustic Steel Chair,2,193.59,2024-01-14 22:07:51,boutique,payée,,
180651,2555,P3338,Tasty Concrete Ball,3,434.84,2024-01-14 22:07:51,boutique,payée,,
180849,3804,P4596,Awesome Frozen Computer,3,214.21,2023-11-18 08:47:08,boutique,en attente,,
180849,3804,P3899,Practical Steel Gloves,1,340.76,2023-11-18 08:47:08,boutique,en attente,,
180924,3310,P9265,Tasty Soft Bacon,2,340.15,2025-01-26 16:34:50,boutique,annulée,,
180924,3310,P2996,Ergonomic Frozen Tuna,3,147.29,2025-01-26 16:34:50,boutique,annulée,,
180924,3310,P9507,Awesome Rubber Mouse,5,287.23,2025-01-26 16:34:50,boutique,annulée,,
181162,6496,P8641,New Chips,4,440.26,2024-04-05 14:12:24,boutique,annulée,,
181243,8807,P0131,Awesome Concrete Shirt,1,154.46,2024-12-19 11:49:23,boutique,payée,,
181243,8807,P5076,Used Soft Hat,5,129.12,2024-12-19 11:49:23,boutique,payée,,
181243,8807,P6529,Awesome Fresh Soap,1,231.0,2024-12-19 11:49:23,boutique,payée,,
181546,9096,P5707,Intelligent Plastic Tuna,3,277.67,2023-12-10 06:24:01,boutique,en attente,,
181546,9096,P4644,New Frozen Shoes,5,251.5,2023-12-10 06:24:01,boutique,en attente,,
181678,9231,P2030,New Metal Bike,1,23.56,2023-06-01 06:38:12,boutique,en attente,,
181678,9231,P1961,Practical Wooden Towels,5,438.22,2023-06-01 06:38:12,boutique,en attente,,
182165,4716,P9011,Unbranded Soft Hat,5,273.09,2024-02-23 16:09:36,boutique,en attente,,
182448,5309,P7210,Incredible Frozen Computer,3,283.64,2025-04-05 15:46:31,boutique,payée,,
182448,5309,P4610,Awesome Frozen Pants,2,125.26,2025-04-05 15:46:31,boutique,payée,,
182534,8717,P5713,Tasty Cotton Salad,3,114.3,2024-07-05 07:37:17,boutique,en attente,,
182534,8717,P4223,Handcrafted Rubber Pizza,5,289.03,2024-07-05 07:37:17,boutique,en attente,,
182534,8717,P3501,Unbranded Bike,5,491.24,2024-07-05 07:37:17,boutique,en attente,,
183104,9049,P9079,Awesome Fresh Shirt,4,109.26,2024-01-21 12:10:03,boutique,payée,,
183104,9049,P5741,Sleek Steel Chair,5,335.69,2024-01-21 12:10:03,boutique,payée,,
183104,9049,P4107,Handcrafted Wooden Ball,1,164.95,2024-01-21 12:10:03,boutique,payée,,
183143,7789,P2332,Incredible Concrete Fish,2,236.4,2024-01-28 12:45:14,boutique,en attente,,
183258,9066,P4292,Licensed Concrete Shirt,4,315.5,2023-12-22 05:16:02,boutique,payée,,
183258,9066,P8720,Small Plastic Bacon,3,240.98,2023-12-22 05:16:02,boutique,payée,,
183792,1802,P7686,Ergonomic Fresh Table,2,335.11,2025-02-11 16:22:18,boutique,payée,,
183792,1802,P4436,Intelligent Granite Salad,1,377.29,2025-02-11 16:22:18,boutique,payée,,
183792,1802,P2252,Gorgeous Plastic Chicken,3,225.67,2025-02-11 16:22:18,boutique,payée,,
183837,3694,P1242,Practical Steel Pants,5,341.8,2024-05-20 03:43:54,boutique,en attente,,
183837,3694,P4083,Gently Used Cotton Ball,3,440.0,2024-05-20 03:43:54,boutique,en attente,,
183927,3539,P8058,Used Wooden Salad,1,332.95,2025-03-07 20:32:09,boutique,payée,,
183927,3539,P9375,Ergonomic Plastic Gloves,4,125.75,2025-03-07 20:32:09,boutique,payée,,
183927,3539,P8240,For repair Wooden Salad,4,52.88,2025-03-07 20:32:09,boutique,payée,,
183956,8649,P2305,Intelligent Rubber Bike,5,468.17,2024-05-30 17:57:12,boutique,en attente,,
184231,5136,P9118,Practical Wooden Gloves,2,92.77,2024-07-20 18:26:48,boutique,annulée,,
184231,5136,P3999,Refined Steel Car,2,256.68,2024-07-20 18:26:48,boutique,annulée,,
184419,6262,P1900,Steel Keyboard,2,315.69,2023-08-24 13:42:35,boutique,en attente,,
184419,6262,P3216,Tasty Soft Hat,3,209.38,2023-08-24 13:42:35,boutique,en attente,,
184989,1332,P5890,Refined Plastic Soap,5,486.31,2024-11-25 18:53:51,boutique,annulée,,
184989,1332,P9715,Small Fresh Car,4,414.09,2024-11-25 18:53:51,boutique,annulée,,
184989,1332,P6653,New Mouse,3,361.38,2024-11-25 18:53:51,boutique,annulée,,
185002,5973,P6001,Incredible Rubber Pizza,2,91.33,2023-06-23 15:49:48,boutique,payée,,
185002,5973,P0781,New Hat,1,10.79,2023-06-23 15:49:48,boutique,payée,,
185002,5973,P8278,Used Shoes,3,188.09,2023-06-23 15:49:48,boutique,payée,,
185701,9394,P9818,Gently Used Fresh Shoes,3,492.14,2025-02-15 14:57:58,boutique,payée,,
185701,9394,P0023,Refined Granite Hat,2,90.21,2025-02-15 14:57:58,boutique,payée,,
185973,2517,P3349,Small Soap,4,265.84,2024-04-22 23:42:22,boutique,en attente,,
185973,2517,P5639,New Steel Pants,2,98.0,2024-04-22 23:42:22,boutique,en attente,,
185973,2517,P2486,Rustic Pants,5,138.71,2024-04-22 23:42:22,boutique,en attente,,
186547,7256,P7783,Soft Shirt,2,304.59,2025-01-05 18:36:40,boutique,annulée,,
187905,9686,P1100,Handcrafted Ball,1,13.65,2025-04-02 09:52:22,boutique,annulée,,
187905,9686,P6727,Fantastic Concrete Mouse,3,496.49,2025-04-02 09:52:22,boutique,annulée,,
187905,9686,P1894,Fantastic Wooden Car,1,414.36,2025-04-02 09:52:22,boutique,annulée,,
188685,8959,P5746,Ergonomic Granite Salad,1,497.3,2024-11-19 12:38:21,boutique,payée,,
188685,8959,P1592,Licensed Rubber Pants,4,18.4,2024-11-19 12:38:21,boutique,payée,,
188685,8959,P5101,Generic Wooden Computer,3,334.84,2024-11-19 12:38:21,boutique,payée,,
188872,1078,P8024,Concrete Keyboard,5,453.52,2025-01-06 11:33:46,boutique,annulée,,
189142,9161,P7862,Metal Pizza,1,377.01,2024-09-12 10:55:50,boutique,annulée,,
189670,2408,P9835,Licensed Wooden Tuna,5,92.02,2024-12-17 11:35:46,boutique,en attente,,
189969,8984,P7460,Handcrafted Wooden Shoes,1,441.27,2024-06-19 02:32:22,boutique,payée,,
190002,4425,P6481,Frozen Chicken,5,437.77,2024-08-25 21:46:41,boutique,annulée,,
190593,2859,P7986,Fantastic Wooden Bacon,1,379.57,2024-07-09 14:16:15,boutique,payée,,
190593,2859,P3608,Licensed Fish,1,106.22,2024-07-09 14:16:15,boutique,payée,,
190593,2859,P0841,Small Soft Chicken,3,35.6,2024-07-09 14:16:15,boutique,payée,,
190731,6334,P9448,Ergonomic Frozen Table,3,403.68,2025-01-20 12:15:53,boutique,payée,,
190817,7739,P6806,Unbranded Frozen Chips,5,47.33,2023-06-24 17:57:31,boutique,payée,,
190817,7739,P5095,Awesome Soft Salad,4,76.82,2023-06-24 17:57:31,boutique,payée,,
190987,6442,P6878,Small Concrete Fish,1,359.91,2024-11-03 18:45:08,boutique,payée,,
191648,2930,P5955,Sleek Mouse,1,317.29,2025-01-06 11:49:23,boutique,payée,,
191755,4024,P7358,New Wooden Soap,2,346.19,2023-09-13 06:07:57,boutique,en attente,,
191755,4024,P8975,Gently Used Fresh Pants,3,13.44,2023-09-13 06:07:57,boutique,en attente,,
191935,3559,P7979,Sleek Plastic Salad,4,64.67,2025-04-25 18:11:22,boutique,payée,,
191935,3559,P9357,Rustic Rubber Towels,2,472.14,2025-04-25 18:11:22,boutique,payée,,
191935,3559,P6137,Unbranded Granite Pants,4,138.61,2025-04-25 18:11:22,boutique,payée,,
192394,8975,P5175,Plastic Shoes,1,71.5,2023-06-03 22:35:00,boutique,annulée,,
192394,8975,P2979,Small Towels,3,93.14,2023-06-03 22:35:00,boutique,annulée,,
192959,6978,P0883,Licensed Frozen Computer,2,195.81,2024-05-06 11:11:21,boutique,annulée,,
192959,6978,P6694,Sleek Hat,2,220.38,2024-05-06 11:11:21,boutique,annulée,,
193397,9782,P9652,Licensed Cotton Keyboard,5,138.75,2025-03-16 18:32:07,boutique,annulée,,
193852,2409,P8987,Licensed Wooden Soap,3,395.38,2024-06-11 21:15:30,boutique,annulée,,
194391,4147,P9434,Used Gloves,4,173.99,2023-07-07 02:12:25,boutique,payée,,
